order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
136751,55286,prior,24,0,18,2.0
371783,73713,prior,46,0,19,5.0
1394875,14471,prior,18,1,10,5.0
3159115,182029,prior,1,1,19,
2087486,192173,prior,2,1,20,5.0
728575,136086,prior,11,1,10,7.0
45183,5335,prior,19,0,14,7.0
2618000,34682,prior,49,0,10,18.0
2994507,77320,prior,13,3,23,17.0
681719,68165,prior,8,0,8,9.0
2014919,95703,prior,5,4,14,29.0
1524725,148852,prior,7,4,15,8.0
780211,194756,prior,2,0,17,4.0
1628858,122989,test,31,1,11,12.0
2439625,53149,prior,16,4,9,6.0
2781299,68452,prior,43,6,15,18.0
1785819,85910,prior,27,1,14,8.0
1248482,134265,prior,14,0,13,28.0
1153726,75705,prior,35,4,12,7.0
1637671,30910,prior,38,6,9,8.0
1726476,153121,prior,3,0,9,2.0
2321272,74815,prior,8,6,8,8.0
870679,96665,prior,41,0,13,5.0
2756716,113727,prior,3,2,17,11.0
3404564,202247,prior,4,0,14,27.0
3178587,131818,prior,4,0,7,8.0
3182812,136327,prior,16,5,17,8.0
1087255,9341,prior,58,1,8,2.0
3299364,149863,prior,39,1,10,7.0
3218687,155574,prior,4,2,11,3.0
3180554,160643,prior,49,1,14,8.0
1791323,159423,prior,11,0,15,15.0
1141441,128060,prior,9,0,13,2.0
2783208,71374,prior,1,0,13,
2441247,109510,prior,10,0,14,22.0
236891,30947,prior,52,2,16,1.0
2485433,133008,prior,7,2,7,7.0
1114754,171782,train,15,1,17,2.0
2796947,83222,prior,5,5,23,1.0
103159,2871,prior,4,4,14,25.0
428646,118401,prior,16,1,14,1.0
293230,92796,prior,2,6,16,30.0
2174860,114122,prior,6,6,17,7.0
612982,115245,train,59,5,14,5.0
311920,47422,prior,6,6,20,21.0
2848809,15060,prior,53,6,2,3.0
2716614,171256,prior,24,0,19,8.0
3382582,170348,prior,36,3,8,3.0
2493194,136404,prior,15,0,21,6.0
1709369,102345,prior,83,3,13,2.0
1341156,98473,prior,6,6,7,14.0
823800,69800,prior,2,0,13,4.0
3154135,173924,prior,52,2,9,2.0
1387564,6374,prior,12,0,15,9.0
1985171,134883,prior,66,3,15,7.0
762298,12830,prior,46,4,10,3.0
1463242,12166,prior,72,1,10,0.0
190856,128964,prior,19,6,17,20.0
2539758,197100,prior,11,0,15,5.0
2813510,170295,train,31,3,1,10.0
295605,59114,prior,21,1,15,5.0
168189,147732,prior,54,2,7,4.0
2280202,179210,prior,8,3,6,5.0
2062718,15503,prior,23,4,7,21.0
2174474,87360,prior,51,6,8,3.0
3276872,56801,prior,39,2,12,2.0
1499942,121036,prior,3,6,18,6.0
3241172,145879,prior,1,2,15,
801446,33968,prior,8,5,16,5.0
2526978,132942,prior,27,5,16,1.0
2921130,146113,prior,15,4,22,5.0
2401361,140395,prior,27,1,10,5.0
1804461,40034,prior,31,4,16,2.0
2203626,111420,prior,33,2,10,8.0
389811,138008,prior,6,2,9,8.0
1318255,106870,prior,14,2,13,1.0
1668878,205590,prior,16,0,18,30.0
2189253,203999,prior,11,0,7,30.0
926584,160006,prior,12,4,19,4.0
841661,115721,prior,22,6,14,13.0
1358201,200701,prior,6,4,17,30.0
3360307,157409,prior,2,6,10,14.0
2337503,111784,prior,37,1,11,7.0
122155,98549,prior,9,5,7,13.0
494713,63420,prior,9,5,9,7.0
1831268,67656,prior,6,2,14,8.0
2065886,42828,prior,15,0,14,15.0
1320719,32547,prior,2,1,10,7.0
1958004,150526,prior,1,1,17,
1426151,70127,train,13,5,15,3.0
822488,46290,prior,2,5,11,9.0
557973,35707,prior,15,6,16,6.0
1117721,110243,prior,1,0,22,
2951371,132609,prior,35,5,18,0.0
2907098,92580,prior,3,2,14,7.0
3404660,141803,prior,3,0,12,9.0
2891252,88361,prior,63,4,6,3.0
1571639,168092,prior,41,4,16,7.0
1828054,41082,prior,34,2,8,7.0
13405,113458,prior,6,1,9,1.0
2934383,124966,prior,18,0,9,8.0
2895309,187060,prior,8,4,9,11.0
720452,193430,prior,4,1,20,7.0
19911,184364,prior,20,0,8,13.0
119154,200947,prior,16,3,8,30.0
687994,82942,prior,13,3,13,30.0
401950,73653,prior,5,6,22,30.0
215197,143702,prior,9,4,16,4.0
3102972,202442,prior,2,0,9,10.0
2246476,160773,prior,40,0,7,6.0
1485356,164971,test,100,0,21,1.0
108897,48659,prior,1,0,22,
2906779,64419,train,12,6,16,3.0
1698191,175879,prior,16,5,14,5.0
802174,15742,prior,25,0,18,6.0
2659821,166739,prior,7,2,9,3.0
602826,85538,prior,14,0,21,4.0
2961388,33895,prior,17,3,10,0.0
3126796,53952,test,7,5,16,30.0
855276,162277,prior,9,5,7,6.0
2990286,162536,prior,6,1,17,13.0
2399508,49830,prior,2,6,11,5.0
465750,29317,prior,14,1,13,8.0
1570322,7429,prior,6,4,19,6.0
3373222,58511,prior,37,2,9,13.0
2855252,177946,prior,5,4,9,4.0
889624,51747,prior,5,4,17,9.0
1296440,20822,prior,40,1,9,2.0
1073733,150691,prior,5,3,18,5.0
1038365,87584,prior,26,1,10,3.0
625288,52359,prior,1,2,19,
1188772,89794,prior,4,3,13,30.0
3180756,17606,prior,12,2,18,30.0
1748184,148009,prior,7,6,8,30.0
160128,10902,prior,8,0,9,14.0
483708,140833,prior,16,1,11,19.0
911199,189263,prior,4,6,19,2.0
2233859,37848,prior,1,5,17,
2717070,191521,prior,55,0,11,3.0
228015,67431,prior,1,1,13,
2475947,171279,prior,3,6,8,4.0
3118428,59124,prior,4,0,7,28.0
2702839,120713,prior,59,0,10,2.0
1607793,126448,prior,18,1,23,2.0
2761963,205595,prior,32,4,19,7.0
3313745,198515,prior,3,1,13,2.0
1654095,190552,prior,10,0,15,8.0
3403113,97770,prior,9,6,7,21.0
1795167,179839,prior,22,0,16,5.0
350505,177029,prior,5,6,17,2.0
1870699,27514,prior,20,6,22,13.0
1148568,194134,prior,39,5,11,5.0
1673634,102958,prior,23,3,16,6.0
2205234,49637,prior,6,3,8,11.0
2849783,63777,prior,39,1,7,3.0
392878,14405,prior,2,0,21,30.0
1287775,18568,prior,15,0,7,14.0
2618676,205262,prior,26,2,17,5.0
2358190,22723,prior,21,5,8,6.0
2454336,50121,prior,4,3,9,9.0
2551172,51243,prior,9,2,15,1.0
768690,139034,prior,17,1,13,0.0
3087438,159400,prior,14,2,7,5.0
2915698,122405,prior,16,2,22,4.0
3020532,174960,prior,4,6,18,30.0
3086337,146945,prior,16,5,13,5.0
2020984,13323,prior,9,5,14,13.0
1866873,196961,prior,33,3,16,4.0
3179669,183500,prior,10,1,14,8.0
440663,160583,prior,24,0,15,14.0
569617,191626,prior,2,6,20,5.0
1896188,185084,prior,10,0,15,13.0
465946,151752,prior,9,1,15,14.0
2934613,17742,prior,20,6,8,2.0
1958998,191271,prior,1,1,20,
3394177,184064,prior,4,6,10,24.0
1696696,11435,prior,18,4,21,5.0
1918949,50523,prior,4,0,9,9.0
1869598,19452,prior,18,6,11,4.0
477288,47425,prior,14,1,20,30.0
1293602,46365,prior,7,1,15,30.0
503941,26834,prior,16,3,13,19.0
604520,8841,prior,45,1,17,11.0
1349066,125524,test,5,2,12,30.0
312708,56886,prior,95,2,9,0.0
1289958,96206,train,37,1,17,12.0
146317,87065,prior,15,5,8,4.0
3028414,92619,prior,14,5,13,3.0
2693376,181477,prior,6,5,13,22.0
1622031,188003,prior,1,0,9,
2477189,151032,prior,17,6,18,7.0
779258,20342,prior,27,5,21,0.0
2546844,94787,train,17,6,10,30.0
3321255,120746,prior,3,1,8,13.0
2674126,183054,train,14,6,11,7.0
2518261,32952,prior,27,3,16,5.0
1536661,135864,train,64,6,16,7.0
3022676,56359,prior,8,4,0,8.0
3069964,34575,prior,2,0,17,10.0
554652,178842,prior,26,5,10,7.0
88763,117921,prior,1,3,16,
747972,113386,prior,41,4,10,13.0
1409775,76646,prior,11,0,7,6.0
3015366,17684,prior,4,3,13,7.0
203945,177245,prior,61,5,11,2.0
33010,191074,prior,10,4,11,3.0
3124219,8007,prior,24,0,20,28.0
2656212,17728,prior,5,6,13,10.0
2731845,162041,train,7,1,7,10.0
366629,195416,prior,46,5,18,0.0
2077734,6948,prior,1,1,13,
2174174,164636,prior,2,4,20,11.0
1212265,75049,prior,20,1,17,6.0
1304692,41925,prior,13,6,14,3.0
44457,123765,prior,12,2,15,5.0
2749233,158077,prior,44,0,23,20.0
2368715,66373,prior,42,5,16,2.0
3318376,118993,prior,25,6,17,4.0
1879275,202347,prior,15,0,13,6.0
365993,64889,train,17,6,12,15.0
2720933,82843,prior,3,5,13,2.0
2453201,165058,train,55,6,16,13.0
1229739,30536,prior,3,6,12,13.0
3247201,16992,prior,43,6,8,5.0
476239,8713,prior,8,4,22,5.0
1472723,113325,prior,30,0,10,7.0
2645704,174286,prior,1,5,19,
1369030,4730,prior,9,6,19,4.0
2610067,205751,prior,76,5,15,3.0
1916426,26428,prior,37,6,16,3.0
2193801,19752,prior,18,6,16,6.0
2567850,196069,prior,2,5,12,30.0
1068938,193126,prior,11,4,23,2.0
1613441,154317,prior,8,0,14,14.0
3274838,178076,prior,10,1,15,22.0
1483519,147832,prior,1,4,22,
1305428,74157,prior,15,3,21,11.0
1759762,69380,prior,24,4,11,8.0
1451747,119067,prior,8,0,14,9.0
2287181,157917,prior,1,0,11,
2389871,1233,prior,2,3,18,5.0
1846988,99634,prior,25,1,11,1.0
2482358,167689,prior,57,1,9,4.0
2206874,146136,prior,6,2,13,4.0
1240898,106149,train,29,4,16,30.0
736213,43123,prior,5,1,11,4.0
2732930,133361,prior,27,3,10,5.0
1778351,167957,prior,3,5,11,0.0
947273,182386,prior,41,2,18,8.0
1512488,78970,prior,3,6,12,6.0
566826,170038,prior,6,6,13,20.0
2231766,90087,prior,22,0,9,11.0
1582392,69873,prior,38,3,15,3.0
1446744,148195,prior,4,6,10,8.0
1652147,31792,prior,9,5,16,7.0
1107423,37986,prior,12,3,8,21.0
2229452,181720,prior,4,2,16,30.0
2238153,204605,prior,46,4,10,4.0
2467070,88640,prior,4,4,17,11.0
2117032,112371,train,8,4,15,5.0
1199615,99,prior,16,5,18,7.0
2393087,175587,prior,18,5,13,30.0
1271433,36579,prior,10,2,9,20.0
2868258,50095,prior,43,0,10,8.0
426866,11645,prior,33,0,13,15.0
171572,104253,prior,7,3,12,8.0
439630,99228,prior,1,0,10,
2351750,179642,prior,12,2,12,1.0
1841585,180787,prior,23,5,8,7.0
1667023,42345,prior,10,6,19,6.0
3261999,22484,prior,6,3,9,7.0
2887159,139283,prior,3,4,11,1.0
456775,203255,prior,1,5,12,
2016252,173142,prior,3,5,9,7.0
1017080,20622,prior,22,4,15,9.0
413490,19686,prior,5,3,7,6.0
56725,109387,train,12,4,19,30.0
3331869,46459,prior,18,3,16,5.0
348352,77673,prior,1,2,11,
2198776,36987,prior,51,4,16,2.0
1105826,133861,prior,14,0,15,14.0
1495252,152901,test,29,1,16,4.0
2782585,54009,prior,5,5,19,30.0
1038288,60379,prior,25,1,19,7.0
1642268,83001,prior,5,0,22,26.0
291302,97882,prior,15,0,11,11.0
1012446,158440,prior,66,4,11,2.0
1303939,157244,train,5,0,23,20.0
356063,85567,prior,1,6,14,
3023858,149949,prior,7,1,11,7.0
2906011,195141,prior,9,0,11,14.0
353900,126133,prior,6,5,21,7.0
1744970,162891,prior,1,4,23,
970284,65385,prior,17,6,13,14.0
953752,124276,prior,9,0,18,7.0
2647491,177660,prior,3,4,21,21.0
1397711,21936,prior,10,2,9,6.0
2499525,161731,train,4,1,20,30.0
1583456,180193,prior,4,5,14,2.0
3250155,184451,prior,50,3,11,2.0
3224605,176382,prior,8,5,12,3.0
3004526,157623,prior,17,2,10,5.0
8775,29046,prior,71,1,9,1.0
2644890,188999,prior,29,5,15,4.0
365420,191323,prior,3,3,8,24.0
1471794,82418,prior,9,1,16,6.0
2263599,29058,prior,25,1,13,2.0
614323,44210,prior,11,4,16,11.0
2222789,111424,prior,16,1,9,4.0
2732048,123940,prior,48,5,10,3.0
3403890,191219,train,7,0,9,30.0
1644985,130418,test,9,4,13,30.0
2852691,163910,prior,5,6,21,6.0
2272017,132025,prior,15,2,20,1.0
1044513,136672,prior,1,6,20,
649400,22495,prior,18,1,13,2.0
1139913,134928,test,28,1,13,15.0
1294016,89586,prior,15,2,18,18.0
1296078,137276,prior,78,1,18,12.0
588339,194187,prior,22,1,13,14.0
2864765,47601,train,4,0,12,20.0
1352633,178209,prior,75,6,16,6.0
2837162,149645,prior,31,3,23,5.0
1578495,122043,prior,24,6,18,7.0
3081917,183815,prior,3,3,18,30.0
2709212,139762,prior,25,1,10,10.0
339834,182949,train,7,5,21,9.0
918341,161467,train,53,4,16,9.0
1383973,12396,prior,2,1,12,18.0
1562812,160522,prior,2,1,15,30.0
1168061,194023,prior,1,0,15,
1046924,143005,prior,4,2,17,30.0
3192642,195664,prior,1,4,13,
3187944,84890,prior,4,3,17,24.0
2911263,90708,prior,12,2,13,9.0
2919166,67635,prior,27,0,14,0.0
1405626,154321,prior,49,5,20,8.0
1379627,56636,prior,9,1,2,17.0
2013460,50060,prior,16,0,18,5.0
3005978,36831,prior,8,2,6,4.0
2178826,126322,prior,19,2,17,30.0
1876211,70405,prior,11,2,13,15.0
2728271,28519,prior,8,2,12,2.0
1665658,10241,prior,29,2,15,3.0
1445296,55681,prior,10,3,17,7.0
2737715,197045,prior,3,0,12,30.0
355966,189207,prior,16,0,19,2.0
2558112,65241,prior,12,1,13,6.0
1363369,19259,prior,20,1,10,7.0
1422927,197300,prior,16,5,19,5.0
1958481,188051,prior,48,5,15,3.0
1624590,172674,prior,9,3,17,28.0
2769346,195560,prior,27,0,10,1.0
3327964,126486,prior,29,1,13,11.0
2843104,103378,prior,1,2,10,
2305758,15238,prior,2,0,14,29.0
148711,26303,prior,19,0,8,5.0
545500,177827,prior,44,2,17,1.0
2381844,58342,prior,21,5,15,0.0
2240101,136229,prior,12,6,13,30.0
3176270,164686,prior,3,0,14,4.0
3289569,129488,prior,29,3,14,10.0
2521797,17997,prior,72,4,17,0.0
1820519,186632,prior,5,5,7,30.0
834661,148721,prior,31,6,9,7.0
668449,54026,prior,4,0,15,7.0
2545890,67674,prior,49,4,12,1.0
478080,41186,prior,52,5,16,4.0
1904914,24814,prior,1,0,20,
743736,82073,prior,18,3,11,6.0
1318531,177085,prior,20,3,5,22.0
2932601,114162,prior,3,0,8,28.0
2583510,122516,prior,16,2,19,6.0
536862,181072,prior,4,1,10,30.0
388057,156604,test,35,1,8,19.0
1572843,106772,prior,10,6,15,15.0
191914,25422,prior,3,3,15,3.0
2984692,184828,prior,27,0,13,7.0
2335153,130036,prior,85,5,20,0.0
1205536,176567,prior,20,0,7,7.0
2035897,55030,prior,69,1,10,3.0
2060701,52597,prior,25,2,15,15.0
1262151,170493,prior,9,5,15,12.0
1505483,136526,prior,46,0,14,6.0
2688042,32442,prior,23,3,13,6.0
375158,132631,prior,13,6,16,6.0
2115979,16918,prior,35,6,14,4.0
2760565,130136,prior,1,2,11,
1125586,58325,prior,5,3,20,14.0
1934114,190893,prior,17,0,14,8.0
2022543,153715,prior,26,0,22,7.0
431227,65838,prior,7,1,13,7.0
130649,137997,prior,5,0,10,16.0
746260,1871,test,11,0,11,14.0
736716,109211,prior,9,1,9,6.0
1640026,34776,prior,3,0,14,10.0
2994992,111873,prior,1,3,9,
20987,118822,prior,24,3,12,14.0
1469906,16196,prior,21,5,10,7.0
2573305,92493,prior,43,4,18,3.0
3352815,128162,prior,5,1,11,5.0
2677502,50371,prior,12,2,14,16.0
1449235,173699,prior,40,6,13,4.0
136175,176008,train,23,6,14,13.0
2634154,115386,prior,11,2,21,14.0
1492774,28422,prior,8,3,13,30.0
1597759,86915,prior,26,2,8,7.0
1637466,88890,prior,90,4,17,3.0
3371476,105910,prior,7,4,13,13.0
2019830,67270,prior,34,4,12,8.0
1156444,68699,prior,13,1,17,7.0
484686,3159,prior,11,2,13,30.0
2997025,174084,prior,63,0,11,2.0
1203146,166053,train,5,0,15,30.0
1186835,98918,prior,6,1,16,2.0
3049909,94619,prior,17,0,11,9.0
295410,90356,prior,8,3,18,15.0
699606,97471,prior,26,3,8,13.0
1934931,107076,prior,2,3,12,9.0
942180,183997,prior,42,4,14,8.0
2396573,179778,prior,1,6,13,
1564103,120537,prior,1,6,15,
606087,66022,prior,8,2,2,3.0
1325426,153957,prior,13,1,20,23.0
2102356,111725,prior,8,6,10,9.0
1911121,193608,prior,7,1,11,30.0
668040,163646,prior,4,6,17,30.0
1053449,131285,prior,29,1,15,9.0
1107034,190552,prior,31,6,10,7.0
779910,181292,prior,4,6,16,30.0
741358,171483,prior,9,0,6,13.0
825535,169272,prior,69,3,10,3.0
1846968,171540,prior,12,6,17,22.0
3276209,19701,prior,4,2,15,6.0
1285200,35759,prior,5,6,0,7.0
3183021,97077,prior,20,0,11,14.0
27949,21018,prior,5,2,9,6.0
452723,24531,prior,90,3,13,1.0
821379,163889,prior,7,5,15,9.0
2067116,17316,prior,7,2,14,0.0
2358487,179566,prior,4,1,21,30.0
1452001,134863,prior,12,0,18,8.0
2254183,79553,prior,14,4,11,5.0
576605,63662,prior,14,5,7,7.0
2540238,64126,prior,15,0,11,18.0
2745661,37277,prior,40,0,16,8.0
1389413,122752,prior,2,1,14,30.0
84625,84767,prior,6,1,21,17.0
1753178,69667,prior,5,1,13,30.0
1136924,66551,prior,3,4,11,10.0
745747,183985,prior,45,0,14,4.0
703814,157941,prior,1,5,11,
1919998,124799,prior,14,3,17,0.0
1195704,158167,prior,18,4,10,20.0
1500513,91599,prior,6,2,9,26.0
2864239,52923,prior,30,5,14,2.0
1959647,38176,prior,8,4,12,22.0
121953,203301,prior,22,1,16,3.0
973334,80422,prior,93,5,19,1.0
2873277,67708,prior,12,6,15,7.0
2345406,136064,prior,2,0,17,2.0
213160,148607,prior,4,4,7,3.0
1333370,21777,prior,58,4,15,6.0
25861,68968,prior,13,0,11,30.0
1477180,11367,prior,27,5,12,4.0
1188390,5732,prior,77,5,8,5.0
1536755,170539,prior,8,0,15,7.0
1103109,140948,prior,16,0,14,2.0
1847944,34464,prior,1,5,18,
3137156,65333,prior,2,0,16,30.0
1639508,157775,prior,4,1,10,25.0
1927100,103035,prior,7,0,13,9.0
381565,138445,prior,37,3,20,5.0
1727502,92727,prior,3,0,21,30.0
1226245,59931,prior,7,5,17,13.0
111623,177783,prior,2,3,13,10.0
688832,114704,prior,14,0,13,7.0
2629018,91837,test,31,5,14,19.0
1072868,69837,prior,11,0,4,5.0
3370378,51011,prior,1,1,7,
1749639,157566,prior,34,5,14,7.0
1154941,95069,prior,1,5,10,
1570451,177889,prior,12,5,16,4.0
1835211,205688,prior,5,3,11,2.0
2572629,22332,prior,12,6,11,14.0
114135,153204,prior,7,3,11,7.0
2361718,53414,prior,47,4,10,6.0
384449,27567,prior,4,6,11,6.0
1458900,161954,prior,44,5,10,8.0
2882322,55476,prior,23,0,12,6.0
782862,84812,prior,16,5,20,5.0
570356,41027,prior,40,3,13,7.0
1331607,43856,prior,9,4,11,17.0
813546,85905,prior,11,2,22,24.0
1221844,131246,prior,9,1,23,13.0
1584155,160367,prior,56,2,13,1.0
1993278,81637,prior,16,6,17,5.0
2124285,181256,prior,7,0,16,6.0
14923,10236,prior,32,5,14,5.0
3333067,16835,prior,27,1,12,8.0
2615869,192812,prior,9,0,11,26.0
2018801,182425,prior,55,1,9,5.0
884671,153893,prior,55,6,16,5.0
168061,124694,prior,6,6,22,30.0
223878,83415,prior,25,2,8,11.0
925934,103554,prior,17,0,6,3.0
2728738,109955,prior,49,3,17,10.0
667124,191140,prior,14,3,10,7.0
1636480,88236,prior,8,2,13,1.0
792316,18643,prior,7,3,8,6.0
2469511,92212,prior,2,4,17,10.0
22747,108201,prior,7,5,23,0.0
2796829,203191,prior,18,5,16,7.0
567205,101204,prior,21,0,13,5.0
574783,38701,prior,25,6,16,14.0
3214003,120203,prior,12,6,15,30.0
874949,124657,prior,2,3,10,7.0
642279,96345,prior,4,3,16,23.0
2577925,50928,prior,18,1,20,8.0
2740968,14506,prior,24,1,9,4.0
1001371,129240,prior,17,5,12,30.0
2505698,112551,prior,36,1,14,6.0
61581,178894,prior,28,3,8,7.0
665603,63411,train,6,0,23,18.0
2165550,127073,prior,19,2,14,29.0
29157,38937,prior,2,6,19,7.0
1734971,191368,prior,36,2,12,6.0
1185732,4763,prior,1,5,16,
3098743,125847,prior,3,2,16,30.0
1106805,52665,prior,25,5,8,14.0
2783214,102858,prior,22,1,12,2.0
365526,132074,prior,27,3,18,8.0
2067389,139100,prior,3,5,10,1.0
1958096,155501,prior,13,6,23,9.0
774287,129772,prior,15,4,16,30.0
1625082,198555,prior,19,3,8,7.0
2193280,197912,prior,12,4,12,10.0
588790,126602,prior,3,3,14,26.0
1655026,484,prior,10,4,10,20.0
1818364,153289,prior,8,0,13,21.0
513069,9459,prior,2,5,18,6.0
2314454,115652,prior,3,0,7,7.0
229654,56237,prior,40,5,14,4.0
2715433,15914,prior,16,0,20,10.0
1566418,160426,prior,24,3,16,0.0
943244,122401,prior,4,4,14,13.0
2768661,160242,prior,3,0,1,6.0
2216945,45800,train,8,1,17,17.0
2149950,63369,prior,7,6,17,8.0
1983944,116046,train,12,3,2,24.0
3264034,128655,prior,24,1,6,3.0
3299417,124588,prior,6,6,20,30.0
2965829,199519,prior,26,0,6,9.0
2769202,31370,prior,11,1,12,1.0
940097,199077,prior,26,5,10,30.0
181998,193031,prior,9,3,15,18.0
3046258,186658,prior,6,5,18,12.0
642573,146833,prior,1,4,21,
1327260,75785,prior,11,6,19,17.0
2555308,20635,prior,3,0,11,10.0
443804,146817,prior,5,6,10,18.0
1761627,192820,prior,4,2,9,12.0
3241259,48147,prior,6,5,16,4.0
12719,35220,prior,17,1,15,4.0
1931387,164506,prior,2,3,10,22.0
2503903,150761,prior,7,0,21,4.0
2866578,45302,train,6,6,13,11.0
3012804,4030,prior,2,4,17,5.0
1639977,76404,prior,33,0,14,4.0
2595154,135803,prior,4,0,12,6.0
466558,46926,prior,18,3,9,30.0
1669264,27176,prior,1,0,9,
1214902,50366,prior,4,6,16,30.0
1049107,194106,prior,13,0,17,4.0
610779,203310,prior,6,6,1,15.0
1126403,63828,train,16,1,16,28.0
3292389,34656,prior,5,3,23,7.0
1950995,70104,prior,31,6,20,6.0
2876829,200891,prior,2,4,20,30.0
1591801,166018,prior,5,3,22,19.0
384589,71687,train,5,0,17,4.0
543134,65905,prior,7,5,11,30.0
112055,111216,prior,1,4,21,
2764915,146285,prior,44,5,21,7.0
1189238,106819,prior,6,4,11,8.0
2433707,129336,prior,11,0,17,5.0
2999672,166999,prior,8,6,16,14.0
2970811,195665,prior,34,6,9,3.0
1788415,75462,prior,29,0,13,8.0
1254556,43222,prior,3,2,14,14.0
3181789,80231,prior,1,6,10,
469349,25879,prior,30,4,16,8.0
1974860,13058,test,4,1,15,28.0
219472,195239,prior,3,1,14,27.0
1815579,1487,prior,13,4,14,1.0
3126082,10652,prior,3,6,8,6.0
1715443,19954,prior,11,5,21,9.0
1545719,28444,prior,1,1,13,
2743030,44188,prior,5,4,15,5.0
1708002,123469,prior,4,6,13,30.0
292344,197843,train,8,4,14,4.0
3404997,115523,prior,26,6,10,5.0
2067289,176536,prior,11,4,11,10.0
1263506,77230,prior,19,2,13,10.0
1534059,15951,prior,36,5,12,1.0
449687,138200,prior,52,4,16,2.0
716312,203847,prior,4,2,10,10.0
23738,178460,prior,2,6,16,9.0
2902078,96072,prior,27,6,9,8.0
2185421,68853,prior,1,0,15,
3007882,11970,prior,2,3,8,10.0
2669220,85786,prior,2,6,10,7.0
2811498,12224,prior,21,6,18,3.0
52554,115553,prior,38,4,15,0.0
2370749,6044,prior,4,1,19,8.0
2342063,82001,prior,9,4,12,20.0
29691,72511,prior,41,2,13,3.0
1811744,77972,prior,10,5,15,1.0
2071731,195899,prior,5,5,12,11.0
204634,138775,prior,16,1,7,23.0
352699,177659,prior,13,0,16,6.0
720644,85494,prior,21,0,15,20.0
795074,78363,prior,63,6,11,2.0
2489984,8356,prior,17,5,9,5.0
440797,91625,prior,11,6,8,14.0
556649,183519,prior,61,3,7,3.0
2011475,62909,prior,16,6,10,14.0
2152450,120802,prior,8,5,15,6.0
1204718,13467,prior,39,5,16,1.0
2468697,69040,prior,52,4,9,2.0
2242725,78188,prior,8,5,13,14.0
360123,149184,prior,26,6,8,14.0
1727672,26193,prior,18,5,18,7.0
298529,124169,prior,3,2,15,20.0
2903268,151304,prior,41,1,13,10.0
928589,120619,prior,16,5,18,16.0
1316694,68508,prior,15,6,12,6.0
3404192,79947,prior,3,0,16,30.0
702722,94132,prior,3,3,18,10.0
2796098,57096,prior,7,0,17,13.0
2771845,115325,prior,19,0,19,4.0
1563453,121087,prior,87,3,7,3.0
239558,129510,prior,4,6,7,20.0
2991683,12836,prior,35,5,13,11.0
667954,72229,prior,2,0,10,15.0
1658650,153,test,20,0,19,7.0
2934941,178324,prior,10,3,13,7.0
1367399,123351,prior,15,0,16,4.0
1347612,79652,prior,5,4,10,17.0
36473,11525,prior,7,2,9,14.0
123487,168815,prior,1,4,9,
1298194,151805,prior,39,2,14,15.0
2815713,87033,prior,30,4,7,8.0
1779757,7233,prior,22,1,16,7.0
1475531,186525,prior,8,1,9,25.0
1607267,164491,prior,10,6,19,20.0
2780215,62999,prior,8,4,10,8.0
1979717,81974,prior,52,5,11,3.0
1422525,190103,prior,32,4,10,4.0
3394927,140713,prior,5,5,17,4.0
1661410,189842,prior,9,6,19,4.0
377324,15501,prior,75,1,8,5.0
1944675,70032,test,5,3,9,28.0
2971063,178387,prior,21,6,12,20.0
1461505,94768,prior,44,1,12,7.0
729923,162011,prior,35,1,11,3.0
3205806,78733,prior,14,3,12,9.0
185869,133169,prior,8,6,15,10.0
2240309,105387,prior,9,0,10,8.0
3314950,50997,prior,16,0,14,21.0
1052461,98223,prior,11,6,17,3.0
3001342,49651,prior,4,3,15,10.0
1019282,53452,prior,77,0,7,3.0
2179661,38332,prior,78,3,14,4.0
3284038,53963,train,4,0,17,28.0
1218331,17454,prior,15,6,15,7.0
176917,61026,prior,10,5,10,5.0
964257,141369,prior,12,2,10,18.0
2249058,173923,prior,31,2,10,3.0
3394673,82068,prior,23,5,9,11.0
931564,116232,train,16,5,16,30.0
2262181,130988,prior,15,1,10,30.0
1106903,164757,prior,13,4,11,30.0
1947308,24246,prior,6,6,10,30.0
2719962,17705,prior,4,0,8,7.0
1286728,66387,prior,6,6,9,5.0
917237,91205,prior,5,0,13,20.0
141646,154880,prior,24,2,16,4.0
3185482,3363,prior,10,5,15,10.0
1536908,45797,prior,11,5,16,12.0
1195779,137083,prior,36,4,14,6.0
1588280,98950,train,11,1,18,30.0
2773500,9614,prior,7,2,15,30.0
2872841,59148,prior,17,6,11,13.0
2083095,192244,prior,27,2,12,4.0
2125330,13857,train,10,2,10,13.0
763767,201024,prior,15,1,13,19.0
3039658,81687,prior,4,4,9,12.0
3386631,182339,prior,28,2,12,27.0
1574380,138956,prior,5,5,9,5.0
2864463,121327,prior,12,2,11,5.0
181925,128005,train,53,0,18,2.0
1741888,13781,prior,11,5,10,1.0
